iter	RMSE
3542	46.49427683
3543	46.49186799
3544	46.47610871
3545	46.46716154
3546	46.46329984
3547	46.4430468
3548	46.43649831
3549	46.41315032
3550	46.40770669
3551	46.39928147
3552	46.39382237
3553	46.38395939
3554	46.37731745
3555	46.37335457
3556	46.36716065
3557	46.3539332
3558	46.34715579
3559	46.31742932
3560	46.2946637
3561	46.28566639
3562	46.27561711
3563	46.27367718
3564	46.25769752
3565	46.24711507
3566	46.24096543
3567	46.23724705
3568	46.23106386
3569	46.22110446
3570	46.20620539
3571	46.20322586
3572	46.19715408
3573	46.19586174
3574	46.18989492
3575	46.18403105
3576	46.18080072
3577	46.16689139
3578	46.16052647
3579	46.15936775
3580	46.13599715
3581	46.12955562
3582	46.12366842
3583	46.11562988
3584	46.11317476
3585	46.10332458
3586	46.09521074
3587	46.08163816
3588	46.07369823
3589	46.05295988
3590	46.04447783
3591	46.03511442
3592	46.03030951
3593	46.02133814
3594	46.01094054
3595	46.00053208
3596	45.9815126
3597	45.95908109
3598	45.93695985
3599	45.92897749
3600	45.92255277
3601	45.91939458
3602	45.9182465
3603	45.89860156
3604	45.88665854
3605	45.88062971
3606	45.87619431
3607	45.86794561
3608	45.84967293
3609	45.82076535
3610	45.81208026
3611	45.79641667
3612	45.74955435
3613	45.74346057
3614	45.7260461
3615	45.71303843
3616	45.70230341
3617	45.69777334
3618	45.69161316
3619	45.68108276
3620	45.67488672
3621	45.66762112
3622	45.66498862
3623	45.66224702
3624	45.65615496
3625	45.64906715
3626	45.64070232
3627	45.63869112
3628	45.61774936
3629	45.61550071
3630	45.60712486
3631	45.60191674
3632	45.588597
3633	45.58608934
3634	45.57995819
3635	45.55805443
3636	45.54709319
3637	45.53378954
3638	45.52640899
3639	45.52528524
3640	45.51928245
3641	45.51013138
3642	45.5083559
3643	45.50206668
3644	45.49524091
3645	45.49195721
3646	45.48392871
3647	45.47269562
3648	45.46955364
3649	45.46669712
3650	45.45128586
3651	45.4484175
3652	45.44023084
3653	45.43437565
3654	45.42848035
3655	45.41969012
3656	45.41672035
3657	45.40482854
3658	45.39893717
3659	45.39004619
3660	45.38893824
3661	45.38325064
3662	45.37996411
3663	45.37486624
3664	45.35804013
3665	45.3210638
3666	45.3189564
3667	45.31603107
3668	45.31473417
3669	45.30895739
3670	45.28879447
3671	45.28285517
3672	45.27722008
3673	45.2725199
3674	45.26863394
3675	45.26397066
3676	45.26066929
3677	45.24868798
3678	45.23569577
3679	45.2154387
3680	45.20284153
3681	45.1941568
3682	45.17693139
3683	45.17406947
3684	45.16351694
3685	45.15830178
3686	45.15265993
3687	45.15076203
3688	45.14253135
3689	45.13721079
3690	45.12304958
3691	45.11451584
3692	45.10390349
3693	45.0909292
3694	45.07798093
3695	45.07059146
3696	45.06760395
3697	45.05484303
3698	45.04742543
3699	45.04555108
3700	45.04142417
3701	45.03912768
3702	45.0335523
3703	45.01553545
3704	45.01037958
3705	45.0035006
3706	44.99624657
3707	44.99029815
3708	44.98212511
3709	44.96780394
3710	44.96263575
3711	44.96145281
3712	44.95429408
3713	44.94796724
3714	44.94096426
3715	44.93955855
3716	44.93253976
3717	44.92742276
3718	44.92595459
3719	44.92075983
3720	44.90997292
3721	44.90426346
3722	44.89569973
3723	44.89008885
3724	44.88878378
3725	44.88438098
3726	44.88262607
3727	44.8723743
3728	44.86398581
3729	44.85293618
3730	44.84887384
3731	44.84177909
3732	44.83493525
3733	44.82815026
3734	44.8230619
3735	44.80828933
3736	44.80135408
3737	44.78340942
3738	44.77723352
3739	44.76474159
3740	44.76371038
3741	44.74967627
3742	44.74460492
3743	44.73141897
3744	44.72463644
3745	44.71883847
3746	44.71571906
3747	44.70730094
3748	44.69876495
3749	44.6915436
3750	44.68810759
3751	44.68464473
3752	44.68144897
3753	44.6749388
3754	44.66043499
3755	44.65706877
3756	44.65441444
3757	44.6479583
3758	44.63348898
3759	44.63010245
3760	44.62309163
3761	44.60382453
3762	44.59903634
3763	44.59173656
3764	44.58614579
3765	44.57462847
3766	44.56909805
3767	44.56719195
3768	44.55249104
3769	44.5483315
3770	44.52880055
3771	44.51642444
3772	44.50270164
3773	44.49725423
3774	44.49381412
3775	44.47878924
3776	44.47109361
3777	44.45997781
3778	44.45337093
3779	44.43919797
3780	44.43155527
3781	44.41866398
3782	44.41131602
3783	44.40204931
3784	44.38732931
3785	44.38145226
3786	44.3765117
3787	44.37393022
3788	44.37056721
3789	44.35702694
3790	44.34645625
3791	44.34344899
3792	44.33766903
3793	44.31408489
3794	44.31267938
3795	44.30916795
3796	44.30408128
3797	44.30117
3798	44.29475478
3799	44.29269166
3800	44.28571863
3801	44.27878818
3802	44.2625029
3803	44.2600456
3804	44.24301368
3805	44.23643162
3806	44.23154016
3807	44.23055063
3808	44.21796327
3809	44.21265226
3810	44.2077417
3811	44.20517661
3812	44.19832955
3813	44.17095856
3814	44.16380144
3815	44.14277876
3816	44.13985765
3817	44.12886421
3818	44.12340152
3819	44.12067122
3820	44.10912436
3821	44.10335658
3822	44.08166161
3823	44.07700279
3824	44.06571418
3825	44.04980052
3826	44.02603354
3827	44.02199351
3828	44.02007243
3829	43.99925668
3830	43.98804436
3831	43.98645961
3832	43.98548294
3833	43.97592068
3834	43.97097517
3835	43.96063193
3836	43.95409046
3837	43.94583934
3838	43.93710196
3839	43.93049528
3840	43.92571734
3841	43.92011358
3842	43.90853688
3843	43.90315913
3844	43.900072
3845	43.8985243
3846	43.89584849
3847	43.89288189
3848	43.87878423
3849	43.8702694
3850	43.85731589
3851	43.84703025
3852	43.84085146
3853	43.81437154
3854	43.80447983
3855	43.80204862
3856	43.80096997
3857	43.79256902
3858	43.77746201
3859	43.77596586
3860	43.76414519
3861	43.74386145
3862	43.7297899
3863	43.71390496
3864	43.70160183
3865	43.69853706
3866	43.69228816
3867	43.68913334
3868	43.68365407
3869	43.67815378
3870	43.67686404
3871	43.67225565
3872	43.66937447
3873	43.66092049
3874	43.65022812
3875	43.64680925
3876	43.63343428
3877	43.62119051
3878	43.60425816
3879	43.59902652
3880	43.58758546
3881	43.58505885
3882	43.57876199
3883	43.57410478
3884	43.56877663
3885	43.56143086
3886	43.55949775
3887	43.55477379
3888	43.53441883
3889	43.52501528
3890	43.5131461
3891	43.49569777
3892	43.49452475
3893	43.48254121
3894	43.46857351
3895	43.45536246
3896	43.44964787
3897	43.44684063
3898	43.44147364
3899	43.44002676
3900	43.43660605
3901	43.43431563
3902	43.42290644
3903	43.41266525
3904	43.41035133
3905	43.3880201
3906	43.3749132
3907	43.3719311
3908	43.37100809
3909	43.36387986
3910	43.35615151
3911	43.34213843
3912	43.33917269
3913	43.33167024
3914	43.32931851
3915	43.32698913
3916	43.30573736
3917	43.30270162
3918	43.27215097
3919	43.2708381
3920	43.26455036
3921	43.25923776
3922	43.25490018
3923	43.25194583
3924	43.23884953
3925	43.21668796
3926	43.21348444
3927	43.20099237
3928	43.18493156
3929	43.18251138
3930	43.16777778
3931	43.16579939
3932	43.15014131
3933	43.14788714
3934	43.14606887
3935	43.14304067
3936	43.13862134
3937	43.1356614
3938	43.12449149
3939	43.08228627
3940	43.07614556
3941	43.06942484
3942	43.05896336
3943	43.0345717
3944	43.02666916
3945	42.99598535
3946	42.98874366
3947	42.98785587
3948	42.98088356
3949	42.97409293
3950	42.95978387
3951	42.95275884
3952	42.94579844
3953	42.94051065
3954	42.93316611
3955	42.91509199
3956	42.90819026
3957	42.90730819
3958	42.90396142
3959	42.90080199
3960	42.88756332
3961	42.87970762
3962	42.85572127
3963	42.84168721
3964	42.8214836
3965	42.81852573
3966	42.8143441
3967	42.81143142
3968	42.80506978
3969	42.76346382
3970	42.75642781
3971	42.74306834
3972	42.72315087
3973	42.71816518
3974	42.71438164
3975	42.70340644
3976	42.68834203
3977	42.67707134
3978	42.66426526
3979	42.66326404
3980	42.66113458
3981	42.65892459
3982	42.63544426
3983	42.62719229
3984	42.62567754
3985	42.62453341
3986	42.61968335
3987	42.5982705
3988	42.5883161
3989	42.58346663
3990	42.58189397
3991	42.57203362
3992	42.55407445
3993	42.5532222
3994	42.5483244
3995	42.5332284
3996	42.52729052
3997	42.52371188
3998	42.51467726
3999	42.51249836
4000	42.50726644
4001	42.50061384
4002	42.47644641
4003	42.46593702
4004	42.45596557
4005	42.44968058
4006	42.44763631
4007	42.41422906
4008	42.40948498
4009	42.40328241
4010	42.39293464
4011	42.391072
4012	42.38446422
4013	42.36455726
4014	42.35866687
4015	42.35290207
4016	42.35055601
4017	42.33980526
4018	42.33763876
4019	42.31875469
4020	42.31382968
4021	42.30884238
4022	42.3078991
4023	42.30411152
4024	42.30039046
4025	42.29913339
4026	42.29445775
4027	42.28992313
4028	42.28805348
4029	42.28553754
4030	42.28265097
4031	42.25681531
4032	42.25477915
4033	42.2482833
4034	42.23694086
4035	42.23294397
4036	42.22958001
4037	42.22723996
4038	42.2211204
4039	42.21792757
4040	42.19642673
4041	42.19402368
4042	42.18216417
4043	42.1776542
4044	42.17445075
4045	42.16726445
4046	42.16088201
4047	42.13954879
4048	42.11636545
4049	42.10506506
4050	42.10351717
4051	42.09852689
4052	42.09725563
4053	42.09489299
4054	42.09301073
4055	42.08842824
4056	42.08749859
4057	42.06297499
4058	42.0480255
4059	42.02913928
4060	42.00994044
4061	41.99149428
4062	41.9868842
4063	41.98593835
4064	41.98411248
4065	41.98220105
4066	41.97456353
4067	41.94940249
4068	41.94349853
4069	41.93677024
4070	41.93057293
4071	41.92739066
4072	41.9253747
4073	41.91772714
4074	41.91630659
4075	41.91030978
4076	41.90509862
4077	41.88129515
4078	41.85885242
4079	41.85392028
4080	41.8466262
4081	41.84418422
4082	41.83611346
4083	41.82473192
4084	41.8229229
4085	41.81939463
4086	41.80949516
4087	41.80546254
4088	41.79890035
4089	41.79233176
4090	41.78974219
4091	41.78489291
4092	41.7840892
4093	41.76947019
4094	41.76490037
4095	41.75771999
4096	41.74454928
4097	41.73946313
4098	41.73868314
4099	41.7178125
4100	41.71152367
4101	41.70102641
4102	41.69495804
4103	41.67794049
4104	41.67631345
4105	41.67359038
4106	41.66508002
4107	41.6642659
4108	41.65631508
4109	41.64220186
4110	41.63995005
4111	41.63372929
4112	41.63296221
4113	41.62783725
4114	41.62645315
4115	41.62166524
4116	41.61710661
4117	41.60994451
4118	41.60520557
4119	41.60297334
4120	41.59270106
4121	41.58999854
4122	41.57890011
4123	41.57249594
4124	41.56737074
4125	41.56245696
4126	41.55779512
4127	41.55145835
4128	41.54722126
4129	41.53896152
4130	41.53301947
4131	41.52743634
4132	41.51890466
4133	41.51433401
4134	41.51007759
4135	41.50542998
4136	41.47808649
4137	41.46652924
4138	41.46476577
4139	41.45752341
4140	41.45532584
4141	41.44635934
4142	41.44037198
4143	41.42389045
4144	41.41314567
4145	41.39860546
4146	41.39548008
4147	41.37578263
4148	41.37314873
4149	41.36042075
4150	41.34463409
4151	41.34251393
4152	41.33319396
4153	41.32957365
4154	41.3119844
4155	41.30888387
4156	41.29492046
4157	41.28454439
4158	41.27455235
4159	41.26866619
4160	41.24937369
4161	41.2471973
4162	41.2375141
4163	41.23675163
4164	41.23512313
4165	41.23208586
4166	41.20927647
4167	41.20226641
4168	41.19605162
4169	41.1947393
4170	41.19248239
4171	41.17930378
4172	41.16192039
4173	41.15963679
4174	41.15509758
4175	41.14688664
4176	41.12984459
4177	41.12373528
4178	41.12044549
4179	41.11015653
4180	41.10657913
4181	41.09340784
4182	41.0923768
4183	41.08764639
4184	41.07711481
4185	41.07218694
4186	41.06976294
4187	41.05373459
4188	41.05271434
4189	41.04477496
4190	41.04124686
4191	41.0326199
4192	41.02301899
4193	41.01851966
4194	41.01765707
4195	41.01513364
4196	41.00235649
4197	40.98878289
4198	40.98158617
4199	40.97850877
4200	40.97407228
4201	40.96190764
4202	40.95259746
4203	40.94817207
4204	40.94260709
4205	40.9313921
4206	40.92884767
4207	40.92445885
4208	40.92308465
4209	40.91510518
4210	40.9056063
4211	40.89552359
4212	40.8822652
4213	40.87514178
4214	40.86499868
4215	40.85698676
4216	40.85072533
4217	40.83660783
4218	40.82174747
4219	40.81524761
4220	40.80819762
4221	40.80579619
4222	40.80398723
4223	40.78728136
4224	40.78276808
4225	40.77514119
4226	40.76395117
4227	40.76182162
4228	40.76078614
4229	40.75965495
4230	40.74927202
4231	40.74493546
4232	40.74248922
4233	40.74024624
4234	40.73724023
4235	40.73264516
4236	40.71719334
4237	40.70997841
4238	40.70652248
4239	40.70380285
4240	40.69304365
4241	40.6873444
4242	40.68440239
4243	40.67836018
4244	40.67152896
4245	40.65802588
4246	40.65241661
4247	40.64507951
4248	40.63439871
4249	40.62675253
4250	40.61596712
4251	40.59712838
4252	40.58851951
4253	40.57765487
4254	40.57060746
4255	40.54260515
4256	40.52675652
4257	40.52500232
4258	40.51924181
4259	40.51265469
4260	40.51057229
4261	40.49991693
4262	40.4978089
4263	40.49106937
4264	40.47799692
4265	40.4757659
4266	40.45868732
4267	40.45637163
4268	40.45232301
4269	40.44806745
4270	40.40136151
4271	40.39012148
4272	40.38417848
4273	40.37719136
4274	40.37322603
4275	40.37188803
4276	40.36745057
4277	40.36484719
4278	40.34378911
4279	40.33802014
4280	40.3132502
4281	40.30259952
4282	40.29205633
4283	40.29043698
4284	40.28663114
4285	40.28231492
4286	40.27985928
4287	40.27567103
4288	40.27378071
4289	40.26399013
4290	40.25272959
4291	40.24851914
4292	40.24478103
4293	40.23875315
4294	40.22689943
4295	40.22356705
4296	40.2204418
4297	40.21715981
4298	40.21332184
4299	40.20603945
4300	40.19658327
4301	40.19001465
4302	40.18240477
4303	40.17589093
4304	40.17122369
4305	40.16047119
4306	40.15588551
4307	40.15175609
4308	40.14783815
4309	40.13263542
4310	40.12470361
4311	40.12225379
4312	40.11168275
4313	40.11049114
4314	40.10126314
4315	40.09630307
4316	40.09340703
4317	40.08108905
4318	40.07375191
4319	40.07047962
4320	40.06638632
4321	40.0623344
4322	40.04636592
4323	40.03312772
4324	40.01558635
4325	40.0102163
4326	40.00767821
4327	39.99892821
4328	39.9952637
4329	39.98756687
4330	39.97676814
4331	39.97507562
4332	39.95940636
4333	39.95716028
4334	39.9503649
4335	39.9469807
4336	39.93942273
4337	39.93307305
4338	39.92367073
4339	39.9201132
4340	39.89738321
4341	39.89270646
4342	39.88299556
4343	39.87376713
4344	39.86891222
4345	39.86217398
4346	39.86090598
4347	39.85429009
4348	39.83218325
4349	39.81640883
4350	39.81104242
4351	39.8103655
4352	39.8034956
4353	39.79941804
4354	39.79750225
4355	39.77435759
4356	39.76882799
4357	39.76472826
4358	39.76028502
4359	39.75246788
4360	39.75055324
4361	39.74499423
4362	39.74102345
4363	39.73357072
4364	39.72049877
4365	39.71331052
4366	39.70493422
4367	39.69723721
4368	39.69560549
4369	39.69214225
4370	39.68174449
4371	39.67892352
4372	39.67455443
4373	39.66951539
4374	39.66559456
4375	39.66280642
4376	39.65258759
4377	39.63453448
4378	39.63031208
4379	39.621827
4380	39.61844679
4381	39.61223954
4382	39.60575122
4383	39.60155734
4384	39.59720279
4385	39.58662614
4386	39.57662985
4387	39.56769214
4388	39.55845835
4389	39.55137131
4390	39.55025862
4391	39.53239097
4392	39.53000966
4393	39.52667646
4394	39.5234366
4395	39.51532739
4396	39.50784029
4397	39.49747272
4398	39.48972792
4399	39.47118723
4400	39.45859881
4401	39.45408286
4402	39.44405044
4403	39.43984293
4404	39.43331528
4405	39.4318437
4406	39.42252603
4407	39.41275791
4408	39.40975825
4409	39.40262799
4410	39.40105757
4411	39.38504978
4412	39.37131565
4413	39.35681965
4414	39.35369049
4415	39.35142283
4416	39.33687883
4417	39.32886907
4418	39.32035046
4419	39.31056224
4420	39.30865801
4421	39.30547002
4422	39.2955408
4423	39.28768192
4424	39.28361296
4425	39.27631681
4426	39.27391621
4427	39.25963977
4428	39.25744649
4429	39.24595651
4430	39.2389286
4431	39.23378598
4432	39.21643946
4433	39.19545734
4434	39.18406566
4435	39.16662509
4436	39.16241284
4437	39.15591855
4438	39.14357391
4439	39.13810516
4440	39.12046386
4441	39.11673331
4442	39.11471362
4443	39.10902675
4444	39.10355109
4445	39.10112163
4446	39.09168674
4447	39.08723703
4448	39.08080697
4449	39.07257707
4450	39.06427982
4451	39.06284043
4452	39.05877734
4453	39.05805666
4454	39.04428988
4455	39.03916065
4456	39.02635796
4457	39.02565893
4458	39.02309875
4459	39.01679988
4460	39.01498349
4461	38.98796972
4462	38.98265648
4463	38.97913888
4464	38.96189307
4465	38.94741193
4466	38.94432118
4467	38.93971614
4468	38.9366916
4469	38.92290446
4470	38.9212511
4471	38.91755431
4472	38.91337905
4473	38.91037818
4474	38.90233897
4475	38.8945906
4476	38.89055525
4477	38.88270465
4478	38.8688125
4479	38.862622
4480	38.85391956
4481	38.8425451
4482	38.82669376
4483	38.81291306
4484	38.79384519
4485	38.78291275
4486	38.77440636
4487	38.76959146
4488	38.7689563
4489	38.75361946
4490	38.75151608
4491	38.74377149
4492	38.73966792
4493	38.72608976
4494	38.71936699
4495	38.71271068
4496	38.70602923
4497	38.69698998
4498	38.68152992
4499	38.67087854
4500	38.66433867
4501	38.65723899
4502	38.64846406
4503	38.64085418
4504	38.62385068
4505	38.62315058
4506	38.60981564
4507	38.60680848
4508	38.59375848
4509	38.59232608
4510	38.57563619
4511	38.56287106
4512	38.55726094
4513	38.5500661
4514	38.54927645
4515	38.53539652
4516	38.52674286
4517	38.52104227
4518	38.50223562
4519	38.48551325
4520	38.47347203
4521	38.46699264
4522	38.46264322
4523	38.45886584
4524	38.45795079
4525	38.45278594
4526	38.44867551
4527	38.44349058
4528	38.43006862
4529	38.42910179
4530	38.4273017
4531	38.41478451
4532	38.40057719
4533	38.39119889
4534	38.38917159
4535	38.38246788
4536	38.36813522
4537	38.36202344
4538	38.35613086
4539	38.33863747
4540	38.33713975
4541	38.33409916
4542	38.33026832
4543	38.32550829
4544	38.31531366
4545	38.31342477
4546	38.29840847
4547	38.29006563
4548	38.27527768
4549	38.26657365
4550	38.26184853
4551	38.25700624
4552	38.25220582
4553	38.24914337
4554	38.23993271
4555	38.22977831
4556	38.22103792
4557	38.21555539
4558	38.20924156
4559	38.20200757
4560	38.19800737
4561	38.18849772
4562	38.18490473
4563	38.18179149
4564	38.17353232
4565	38.17139548
4566	38.16935677
4567	38.15844638
4568	38.15698913
4569	38.15508927
4570	38.14723646
4571	38.13949295
4572	38.13247047
4573	38.12116236
4574	38.11190633
4575	38.10719849
4576	38.09989944
4577	38.09392735
4578	38.07787717
4579	38.07626443
4580	38.06861506
4581	38.05586185
4582	38.05207343
4583	38.03790906
4584	38.02883659
4585	38.01687811
4586	38.00940634
4587	38.00474556
4588	37.99682004
4589	37.98879358
4590	37.98212015
4591	37.98014699
4592	37.97523124
4593	37.95022956
4594	37.94718405
4595	37.94265068
4596	37.9339008
4597	37.91804396
4598	37.90906467
4599	37.90083497
4600	37.89888451
4601	37.89035615
4602	37.88435973
4603	37.87493214
4604	37.86372592
4605	37.85410059
4606	37.8482156
4607	37.83982759
4608	37.82845876
4609	37.82653205
4610	37.8218117
4611	37.81799278
4612	37.81038022
4613	37.80460475
4614	37.80270338
4615	37.80116524
4616	37.79550048
4617	37.78922113
4618	37.78000928
4619	37.76005139
4620	37.75817282
4621	37.75346262
4622	37.74287614
4623	37.73883665
4624	37.73094208
4625	37.72524555
4626	37.71767077
4627	37.70812645
4628	37.69884628
4629	37.69346422
4630	37.68328146
4631	37.67600837
4632	37.65252946
4633	37.64069007
4634	37.63925448
4635	37.63823963
4636	37.63635945
4637	37.6325462
4638	37.62904469
4639	37.62261163
4640	37.61708662
4641	37.61166274
4642	37.60297357
4643	37.59499882
4644	37.58717246
4645	37.58268786
4646	37.57824435
4647	37.56966541
4648	37.56067923
4649	37.55167137
4650	37.54095975
4651	37.53339989
4652	37.52975292
4653	37.52267102
4654	37.49748054
4655	37.48904902
4656	37.4818987
4657	37.47427055
4658	37.45987874
4659	37.44377514
4660	37.42598484
4661	37.425397
4662	37.41480857
4663	37.40134935
4664	37.3980728
4665	37.39620835
4666	37.39207428
4667	37.38484582
4668	37.37116929
4669	37.3671037
4670	37.35813374
4671	37.34729704
4672	37.33844774
4673	37.33341418
4674	37.31760626
4675	37.30885815
4676	37.29693651
4677	37.28656799
4678	37.28582399
4679	37.27659741
4680	37.26640767
4681	37.25741034
4682	37.25017775
4683	37.24544547
4684	37.22948152
4685	37.21924882
4686	37.20378408
4687	37.1990254
4688	37.19113389
4689	37.1830793
4690	37.1790268
4691	37.17123126
4692	37.16636222
4693	37.15072489
4694	37.14624667
4695	37.13957022
4696	37.13508009
4697	37.13105125
4698	37.1258975
4699	37.11099074
4700	37.10636085
4701	37.09745063
4702	37.07843343
4703	37.06871899
4704	37.06756002
4705	37.0601553
4706	37.05577734
4707	37.04040288
4708	37.03095965
4709	37.02090843
4710	37.01939975
4711	37.01707535
4712	37.00738395
4713	36.98881129
4714	36.98359573
4715	36.98151445
4716	36.97969989
4717	36.97244548
4718	36.96190335
4719	36.94699991
4720	36.93711408
4721	36.93316139
4722	36.93136082
4723	36.92902785
4724	36.92776798
4725	36.91944166
4726	36.91429601
4727	36.90274131
4728	36.89899531
4729	36.89527097
4730	36.88445729
4731	36.87846546
4732	36.87318638
4733	36.86476729
4734	36.85804989
4735	36.85245028
4736	36.84280624
4737	36.83852713
4738	36.8289224
4739	36.81767476
4740	36.81550225
4741	36.81416655
4742	36.81078926
4743	36.79835709
4744	36.795891
4745	36.7689541
4746	36.76641945
4747	36.76300588
4748	36.76072537
4749	36.74740997
4750	36.7449739
4751	36.73916718
4752	36.72643262
4753	36.72105311
4754	36.70122052
4755	36.6993826
4756	36.69530056
4757	36.68968576
4758	36.68340384
4759	36.67852217
4760	36.66903875
4761	36.66380902
4762	36.66205766
4763	36.64981613
4764	36.64616929
4765	36.64506757
4766	36.63542706
4767	36.62371912
4768	36.61041691
4769	36.59860647
4770	36.59728231
4771	36.59128495
4772	36.58407837
4773	36.58339627
4774	36.56940305
4775	36.55201088
4776	36.55120106
4777	36.531363
4778	36.52653133
4779	36.5221678
4780	36.51958004
4781	36.51168131
4782	36.50733829
4783	36.50316645
4784	36.49798645
4785	36.49197097
4786	36.48801899
4787	36.48628302
4788	36.48431031
4789	36.48361982
4790	36.47917247
4791	36.47835734
4792	36.4739839
4793	36.46692831
4794	36.46220635
4795	36.4528269
4796	36.44736489
4797	36.43800926
4798	36.43336807
4799	36.41308917
4800	36.40469568
4801	36.39446369
4802	36.38113869
4803	36.37521651
4804	36.3693038
4805	36.35879857
4806	36.35387912
4807	36.34355359
4808	36.33612152
4809	36.33146128
4810	36.32635286
4811	36.31669882
4812	36.30165228
4813	36.29485975
4814	36.29042395
4815	36.2849175
4816	36.28085833
4817	36.27880312
4818	36.27315572
4819	36.26879261
4820	36.26722024
4821	36.26521556
4822	36.26119315
4823	36.25593088
4824	36.24155395
4825	36.23671378
4826	36.23326253
4827	36.21971571
4828	36.21578569
4829	36.21150824
4830	36.20115764
4831	36.19363869
4832	36.19023504
4833	36.18613787
4834	36.18063415
4835	36.17203321
4836	36.15920089
4837	36.15290379
4838	36.14569723
4839	36.14185443
4840	36.13489999
4841	36.13310122
4842	36.13087222
4843	36.11833943
4844	36.10885771
4845	36.10152529
4846	36.09083748
4847	36.07148554
4848	36.06951987
4849	36.05428415
4850	36.03939602
4851	36.03591247
4852	36.02907738
4853	36.02523716
4854	36.00784703
4855	35.99760565
4856	35.97964439
4857	35.97031353
4858	35.96209299
4859	35.9553895
4860	35.94991126
4861	35.94219932
4862	35.94105859
4863	35.93762114
4864	35.93591754
4865	35.93060621
4866	35.92626525
4867	35.92310551
4868	35.92132557
4869	35.89809014
4870	35.89554698
4871	35.89360932
4872	35.89039103
4873	35.88455617
4874	35.86987036
4875	35.86609938
4876	35.86238595
4877	35.85866033
4878	35.84576848
4879	35.83678713
4880	35.83291961
4881	35.83005391
4882	35.81503243
4883	35.80661426
4884	35.80515265
4885	35.80399385
4886	35.79600724
4887	35.78675441
4888	35.77867653
4889	35.75977987
4890	35.75640386
4891	35.75387505
4892	35.74236232
4893	35.72945114
4894	35.72586996
4895	35.71905732
4896	35.71732685
4897	35.71350916
4898	35.70256152
4899	35.69681866
4900	35.68957777
4901	35.68630476
4902	35.68255712
4903	35.67090305
4904	35.66702886
4905	35.66000587
4906	35.65869759
4907	35.65536711
4908	35.64528025
4909	35.62155846
4910	35.62024838
4911	35.61239127
4912	35.60789775
4913	35.5969428
4914	35.58688543
4915	35.58565784
4916	35.58075701
4917	35.56871001
4918	35.56679242
4919	35.56069492
4920	35.55742118
4921	35.55332622
4922	35.54895884
4923	35.53318578
4924	35.53177645
4925	35.52507256
4926	35.51937223
4927	35.51729241
4928	35.51572581
4929	35.50835352
4930	35.49019793
4931	35.47660812
4932	35.46913779
4933	35.46758879
4934	35.46413396
4935	35.46246593
4936	35.45878971
4937	35.45092877
4938	35.43482016
4939	35.42760063
4940	35.40172757
4941	35.39596847
4942	35.392145
4943	35.38451513
4944	35.38159548
4945	35.36755114
4946	35.36559911
4947	35.35517983
4948	35.34871824
4949	35.34272282
4950	35.33704767
4951	35.32776893
4952	35.32612893
4953	35.32071757
4954	35.31909761
4955	35.31518956
4956	35.31164372
4957	35.30803253
4958	35.30230823
4959	35.30106711
4960	35.29851197
4961	35.29612753
4962	35.29074972
4963	35.28970675
4964	35.28608184
4965	35.26855581
4966	35.25727736
4967	35.25174663
4968	35.24387829
4969	35.24251425
4970	35.23430675
4971	35.22908582
4972	35.22322157
4973	35.22187403
4974	35.20949819
4975	35.20468198
4976	35.18948051
4977	35.18282393
4978	35.17458449
4979	35.16582589
4980	35.15885891
4981	35.15261442
4982	35.14340958
4983	35.10809196
4984	35.10133151
4985	35.08131405
4986	35.07527642
4987	35.07165661
4988	35.07051397
4989	35.06795024
4990	35.0642603
4991	35.05835932
4992	35.05455665
4993	35.04724664
4994	35.04567047
4995	35.04127292
4996	35.03754288
4997	35.03388367
4998	35.03232332
4999	35.02658246
5000	35.02519255
5001	35.00879521
5002	35.00417086
5003	34.99657842
5004	34.99267341
5005	34.97886464
5006	34.97066773
5007	34.94651023
5008	34.94477928
5009	34.93501643
5010	34.93337085
5011	34.91969978
5012	34.91813568
5013	34.91100119
5014	34.9017435
5015	34.88567157
5016	34.87765796
5017	34.87641404
5018	34.87321158
5019	34.85969333
5020	34.85670927
5021	34.82781063
5022	34.81341678
5023	34.80781635
5024	34.79220759
5025	34.79083681
5026	34.77795549
5027	34.7666844
5028	34.76211399
5029	34.74726086
5030	34.74572564
5031	34.73924334
5032	34.73145863
5033	34.72713032
5034	34.72551695
5035	34.72452856
5036	34.72270787
5037	34.71901578
5038	34.71799766
5039	34.70680028
5040	34.69581176
5041	34.69227943
5042	34.67898136
5043	34.67384971
5044	34.66663829
5045	34.66419283
5046	34.66073663
5047	34.65418363
5048	34.63977665
5049	34.63884397
5050	34.62737298
5051	34.62174725
5052	34.61120892
5053	34.60953166
5054	34.6056882
5055	34.60390015
5056	34.60098675
5057	34.5879008
5058	34.57849872
5059	34.56881984
5060	34.5611078
5061	34.55752312
5062	34.55486297
5063	34.55158339
5064	34.55012653
5065	34.54916772
5066	34.54183833
5067	34.54041586
5068	34.53907801
5069	34.53003158
5070	34.52730579
5071	34.5258196
5072	34.52398765
5073	34.51653948
5074	34.51343901
5075	34.5043065
5076	34.50231145
5077	34.49745672
5078	34.48706244
5079	34.48077611
5080	34.47767296
5081	34.46465891
5082	34.4587619
5083	34.44860941
5084	34.43917363
5085	34.4346811
5086	34.43102644
5087	34.42927127
5088	34.42282079
5089	34.41799978
5090	34.41218853
5091	34.41143465
5092	34.40800119
5093	34.39930566
5094	34.39740562
5095	34.39118507
5096	34.38998957
